route_long_name,route_short_name,agency_id,route_desc,route_type,route_id,route_url,route_color,route_text_color
OSIEDLE WITOSA PĘTLA - JANÓW OŚRODEK BOLINA,109,1,Osiedle Witosa Pętla - Osiedle Witosa Centrum - Załęże Wiśniowa - Osiedle Tysiąclecia ZOO - Koszutka Słoneczna - Bogucice Kościół - Dąbrówka Mała Kościół - Burowiec - Szopienice Kościół - Wilhelmina Skrzyżowanie - Nikiszowiec Kościół - Janów Ośrodek Bolina,3,109,https://rj.metropoliaztm.pl/rozklady/3-109,000000,FFFFFF
OSTROWY GÓRNICZE POMNIK - KATOWICE PIOTRA SKARGI,M4,1,Ostrowy Górnicze Pomnik - Ostrowy Górnicze Kościół - Kazimierz Górniczy Kopalnia - Zagórze Zajezdnia - Zagórze Gwiezdna - Zagórze Rondo Jana Pawła II - Zagórze Osiedle - Środula Osiedle - Sielec Osiedle Zamkowa - Sielec Wawel Kościół - Sosnowiec Dworzec PKP - Dąbrówka Mała Skrzyżowanie - Dąbrówka Mała Centrum Handlowe - Katowice Strefa Kultury - Katowice Piotra Skargi,3,1041,https://rj.metropoliaztm.pl/rozklady/3-M4,000000,FFFF80
POGORIA III PLAŻA - GOŁONÓG DWORZEC PKP,716,1,Pogoria III Plaża - Dąbrowa Górnicza Fabryka Pełna Życia - Dąbrowa Górnicza Centrum - Gołonóg Zakład Energetyczny - Gołonóg Osiedle - Gołonóg Dworzec PKP,3,716,https://rj.metropoliaztm.pl/rozklady/3-716,000000,FFFFFF
POGOŃ AKADEMIKI - LIGOTA AKADEMIKI,154,1,Pogoń Akademiki - Pogoń Akademiki - Pogoń Klub Kiepury - Pogoń Grota-Roweckiego - Milowice Park Logistyczny - Dąbrówka Mała Skrzyżowanie - Dąbrówka Mała Centrum Handlowe - Katowice Strefa Kultury - Katowice Sokolska - Katowice Sądowa - Katowice Dworzec - Katowice Kopernika Dworzec - Katowice AWF - Ligota Panewnicka - Ligota Akademiki,3,154,https://rj.metropoliaztm.pl/rozklady/3-154,FF0000,00FFFF
POGOŃ MARIACKA - TWORZEŃ HUTA KATOWICE,T21,1,Pogoń Mariacka - Pogoń Akademiki - Nowak-Mosty Będzin Arena - Będzin Zamek - Dąbrowa Górnicza Urząd Pracy - Dąbrowa Górnicza Centrum - Dąbrowa Górnicza Aleja Róż - Gołonóg Manhattan - Gołonóg Wiadukt S1 - Tworzeń Huta Katowice,0,1059,https://rj.metropoliaztm.pl/rozklady/0-T21,000000,B0FFD8
PRZEŁAJKA PĘTLA - CHORZÓW NOWA,664,1,Przełajka Pętla - Michałkowice Kościelna - Michałkowice Kościół - Bytków Osiedle Chemik - Chorzów Stary Szyb Prezydent - Chorzów Rynek - Chorzów Miasto PKP - Chorzów Stabika - Chorzów Nowa,3,664,https://rj.metropoliaztm.pl/rozklady/3-664,FF0000,00FFFF
PRZEŁAJKA PĘTLA - PRZEŁAJKA PĘTLA,196,1,Przełajka Pętla - Bańgów Kościół - Michałkowice Kościelna - Michałkowice Kościół - Bytków Osiedle Młodych - Siemianowice Śląska - Bańgów Krupanka - Przełajka Kościół - Przełajka Pętla,3,196,https://rj.metropoliaztm.pl/rozklady/3-196,0000FF,00FFFF
PRZEŁAJKA PĘTLA - PRZEŁAJKA PĘTLA,96,1,Przełajka Pętla - Bańgów Zachodnia - Siemianowice Śląska - Bytków Kapicy - Michałkowice Kościół - Michałkowice Kościelna - Bańgów Zachodnia - Przełajka Pętla,3,96,https://rj.metropoliaztm.pl/rozklady/3-96,0000FF,
PSZCZELNIK PARK - CHORZÓW BATORY PĘTLA,663,1,Pszczelnik Park - Siemianowice Śląska - Michałkowice Urząd Miasta - Michałkowice Plac 11 Listopada - Michałkowice Kościół - Bytków Kościół - Bytków Osiedle Chemik - Chorzów Stary Bożogrobców - Chorzów Rynek - Chorzów Estakada - Chorzów Batory Pętla,3,663,https://rj.metropoliaztm.pl/rozklady/3-663,000000,00FFFF
PSZCZELNIK PARK - KATOWICE DWORZEC,0,1,Pszczelnik Park - Siemianowice Rynek - Bytków Centrum Kultury - Bytków Osiedle Chemik - Koszutka Iłłakowiczówny - Koszutka Kościół - Katowice Chorzowska - Katowice Sokolska - Katowice Sądowa - Katowice Dworzec,3,0,https://rj.metropoliaztm.pl/rozklady/3-0,000000,FFFFFF
PYRZOWICE PORT LOTNICZY (KATOWICE AIRPORT) - KATOWICE SĄDOWA,M11,1,Pyrzowice Port Lotniczy (Katowice Airport) - Pyrzowice Port Lotniczy (Katowice Airport) - Pyrzowice Szkoła - Ożarowice Urząd Gminy - Ożarowice Kościuszki - Podtąpkowice Skrzyżowanie - Sączów Kościół - Podsiemonia - Siemonia Wolności - Siemonia Kościół - Dobieszowice Skrzyżowanie - Rogoźnik Narutowicza - Wojkowice Park - Żychcice Pętla - Dąbrówka Wielka Skrzyżowanie - Michałkowice Kościelna - Michałkowice Kościół - Koszutka Słoneczna - Katowice Chorzowska - Katowice Sokolska - Katowice Sądowa,3,1023,https://rj.metropoliaztm.pl/rozklady/3-M11,,00FFFF
PYRZOWICE PORT LOTNICZY (KATOWICE AIRPORT) - SOSNOWIEC URZĄD MIASTA,M19,1,Pyrzowice Port Lotniczy (Katowice Airport) - Pyrzowice Port Lotniczy (Katowice Airport) - Nowa Wieś Skrzyżowanie - Mierzęcice Urząd Gminy - Targoszyce Skrzyżowanie - Toporowice Skrzyżowanie - Dąbie Szkoła - Psary Urząd Gminy - Sarnów Główna - Łagisza Poczta - Będzin Targowisko - Nowak-Mosty Będzin Arena - Pogoń Akademiki - Pogoń Klub Kiepury - Sosnowiec Dworzec PKP - Sosnowiec Urząd Miasta,3,1032,https://rj.metropoliaztm.pl/rozklady/3-M19,0080FF,FF8080
PYSKOWICE SZPITALNA - PNIÓW SKRZYŻOWANIE,208,1,Pyskowice Szpitalna - Pyskowice Plac Wyszyńskiego - Pniów Skrzyżowanie,3,208,https://rj.metropoliaztm.pl/rozklady/3-208,000000,C08080
PYSKOWICE SZPITALNA - SZCZYGŁOWICE CENTRUM PRZESIADKOWE,M105,1,Pyskowice Szpitalna - Pyskowice Plac Wyszyńskiego - Czechowice Skrzyżowanie - Osiedle Kopernika Oriona - Osiedle Kopernika Myśliwska - Gliwice Centrum Przesiadkowe - Gliwice Dworcowa - Gliwice Rybnicka - Bojków Auchan - Knurów Wojska Polskiego - Knurów Centrum Przesiadkowe Szpitalna - Szczygłowice Centrum Przesiadkowe,3,1018,https://rj.metropoliaztm.pl/rozklady/3-M105,FF00FF,00FFFF
RADZIONKÓW SADOWA - ROJCA CENTRUM PRZESIADKOWE,608,1,Radzionków Sadowa - Radzionków Plac Letochów - Stroszek Osiedle - Rojca Nieznanego Żołnierza - Rojca Centrum Przesiadkowe,3,608,https://rj.metropoliaztm.pl/rozklady/3-608,FF0000,00FFFF
ROKITNICA BUDOWLANA - GLIWICE CENTRUM PRZESIADKOWE,617,1,Rokitnica Budowlana - Rokitnica Andersa - Wieszowa Waldhof - Grzybowice Witosa - Mikulczyce Plac Kroczka - Zabrze Przystankowa - Zabrze Plac Teatralny - Zabrze Goethego - Zabrze Plac Słowiański - Gliwice Zajezdnia - Gliwice Dąbrowskiego - Gliwice Centrum Przesiadkowe,3,617,https://rj.metropoliaztm.pl/rozklady/3-617,00FFFF,FFFFFF
RUDNA STAWOWA - MACZKI KOŚCIUSZKI,622,1,Rudna Stawowa - Pogoń Grota-Roweckiego - Sosnowiec Urząd Miasta - Środula Osiedle - Zagórze Osiedle - Zagórze Centrum Przesiadkowe - Zagórze Dmowskiego - Zagórze Zajezdnia - Kazimierz Górniczy Kopalnia - Ostrowy Górnicze Rondo - Maczki Kościuszki,3,622,https://rj.metropoliaztm.pl/rozklady/3-622,000000,80FFFF
RUDZINIEC UG - PKP - GLIWICE CENTRUM PRZESIADKOWE,M106,1,Rudziniec UG - PKP - Kleszczów Pętla - Brzezinka Wałbrzyska - Brzezinka Droga do Łabęd - Gliwice Cmentarz Centralny - Gliwice Aleja Majowa - Gliwice Jasnogórska - Gliwice Częstochowska - Gliwice Piwna - Gliwice Centrum Przesiadkowe,3,1019,https://rj.metropoliaztm.pl/rozklady/3-M106,000000,
SIEMIANOWICE PLAC SKARGI - CHORZÓW BATORY ZAJEZDNIA,T13,1,Siemianowice Plac Skargi - Wełnowiec Plac Alfreda - Koszutka Słoneczna - Katowice Rondo - Katowice Rynek - Katowice Dworzec PKP - Katowice Plac Wolności - Katowice Sobieskiego - Załęże Dwór - Chorzów Batory Zajezdnia,0,1050,https://rj.metropoliaztm.pl/rozklady/0-T13,000000,0080FF
SIEMIANOWICE PLAC SKARGI - CHORZÓW OSWALDÓW,190,1,Siemianowice Plac Skargi - Wełnowiec Plac Alfreda - Chorzów Stary Bożogrobców - Chorzów Stary Szyb Prezydent - Chorzów Rynek - Chorzów Miasto PKP - Chorzów Opolska - Chorzów Oswaldów,3,190,https://rj.metropoliaztm.pl/rozklady/3-190,000000,FFFFFF
SIEMIANOWICE POWSTAŃCÓW PĘTLA - CHORZÓW BATORY PĘTLA,22,1,Siemianowice Powstańców Pętla - Siemianowice Plac Skargi - Bytków Osiedle Młodych - Michałkowice Kościół - Maciejkowice Dwór - Chorzów Rynek - Chorzów Estakada - Chorzów Dąbrowskiego - Chorzów Batory Pętla,3,22,https://rj.metropoliaztm.pl/rozklady/3-22,000000,00FFFF
SIEMIANOWICE POWSTAŃCÓW PĘTLA - KATOWICE DWORZEC,50,1,Siemianowice Powstańców Pętla - Siemianowice Powstańców - Siemianowice Rynek - Bytków Centrum Kultury - Bytków Osiedle Chemik - Koszutka Iłłakowiczówny - Koszutka Kościół - Katowice Chorzowska - Katowice Sokolska - Katowice Sądowa - Katowice Dworzec,3,50,https://rj.metropoliaztm.pl/rozklady/3-50,000000,FFFFFF
SIKORNIK OSIEDLE - SIKORNIK OSIEDLE,676,1,Sikornik Osiedle - Gliwice Rybnicka - Gliwice Teatr - Gliwice Plac Piastów - Gliwice Centrum Przesiadkowe - Gliwice Grottgera - Gliwice Centrum Przesiadkowe - Gliwice Dworcowa - Gliwice Teatr - Gliwice Rybnicka - Sikornik Osiedle,3,676,https://rj.metropoliaztm.pl/rozklady/3-676,000000,FFFFFF
SOSNOWIEC DWORZEC PKP - KONSTANTYNÓW OKRZEI,T24,1,Sosnowiec Dworzec PKP - Sosnowiec Wspólna - Sosnowiec Rondo Ludwik - Sielec Osiedle Zamkowa - Konstantynów Okrzei,0,1062,https://rj.metropoliaztm.pl/rozklady/0-T24,000000,A8FFD3
SOSNOWIEC SZPITAL WOJEWÓDZKI - JĘZOR JAWORZNICKA,26,1,Sosnowiec Szpital Wojewódzki - Będzin Cmentarz Komunalny - Pogoń Akademiki - Pogoń Grota-Roweckiego - Sosnowiec Dworzec PKP - Osiedle Naftowa Pętla - Mysłowice Targ Miejski - Mysłowice Kościół - Niwka Kościół - Jęzor Jaworznicka,3,26,https://rj.metropoliaztm.pl/rozklady/3-26,000000,FF80FF
SOSNOWIEC SZPITAL WOJEWÓDZKI - OS. ZAMKOWE KROŚNIEŃSKA,616,1,Sosnowiec Szpital Wojewódzki - Będzin Cmentarz Komunalny - Będzin Kościuszki - Nowak-Mosty Będzin Arena - Os. Syberka Kościół - Os. Zamkowe Piastowska - Os. Zamkowe Krośnieńska,3,616,https://rj.metropoliaztm.pl/rozklady/3-616,000000,FF8080
SOSNOWIEC URZĄD MIASTA - BOBREK INWESTYCYJNA PĘTLA II,160S,1,Sosnowiec Urząd Miasta - Sosnowiec Dworzec PKP - Sosnowiec Rondo Ludwik - Dańdówka Skrzyżowanie - Dańdówka Osiedle - Bobrek Inwestycyjna Pętla II,3,1095,https://rj.metropoliaztm.pl/rozklady/3-160S,000000,80FFFF
SOSNOWIEC URZĄD MIASTA - BYTOM DWORZEC,91,1,Sosnowiec Urząd Miasta - Sosnowiec Dworzec PKP - Pogoń Grota-Roweckiego - Milowice Park Logistyczny - Milowice Hala Sportowa - Milowice Most - Siemianowice Powstańców - Siemianowice Śląska - Michałkowice Urząd Miasta - Michałkowice Plac 11 Listopada - Michałkowice Kościelna - Michałkowice Bytomska - Brzeziny Śląskie Harcerska - Brzeziny Śląskie Stare Osiedle - Rozbark Zakłady Orzeł Biały - Rozbark Siemianowicka - Bytom Plac Sobieskiego - Bytom Dworzec,3,91,https://rj.metropoliaztm.pl/rozklady/3-91,FF0000,FF80FF
SOSNOWIEC URZĄD MIASTA - BYTOM DWORZEC,M17,1,Sosnowiec Urząd Miasta - Sosnowiec Dworzec PKP - Pogoń Aleja Mireckiego - Piaski Skrzyżowanie - Czeladź Stare Miasto - Dąbrówka Wielka - Brzeziny Śląskie Skrzyżowanie - Brzeziny Śląskie Stare Osiedle - Rozbark Siemianowicka - Bytom Plac Sobieskiego - Bytom Dworzec,3,1030,https://rj.metropoliaztm.pl/rozklady/3-M17,4F009D,FF80FF
SOSNOWIEC URZĄD MIASTA - BĘDZIN CMENTARZ KOMUNALNY,Z-21,1,Sosnowiec Urząd Miasta - Sosnowiec Dworzec PKP - Pogoń Kościół - Pogoń Akademiki - Będzin Cmentarz Komunalny,3,1081,https://rj.metropoliaztm.pl/rozklady/3-Z-21,000000,0080FF
SOSNOWIEC URZĄD MIASTA - DĄBROWA GÓRNICZA URZĄD PRACY,116,1,Sosnowiec Urząd Miasta - Sielec Wawel Kościół - Sielec Osiedle Zamkowa - Konstantynów Okrzei - Dąbrowa Górnicza Centrum - Dąbrowa Górnicza Urząd Pracy,3,116,https://rj.metropoliaztm.pl/rozklady/3-116,FF0000,FF8080
SOSNOWIEC URZĄD MIASTA - STRZEMIESZYCE DWORZEC PÓŁNOCNY,34,1,Sosnowiec Urząd Miasta - Sielec Wawel Kościół - Zagórze Rondo Jana Pawła II - Klimontów Hospicjum - Porąbka Kopalnia - Ostrowy Górnicze Pomnik - Ostrowy Górnicze Kościół - Strzemieszyce Ordona Przejazd Kolejowy - Strzemieszyce Kościół - Strzemieszyce Dworzec Północny,3,34,https://rj.metropoliaztm.pl/rozklady/3-34,000000,80FFFF
SOSNOWIEC URZĄD MIASTA - SZCZAKOWA DWORZEC PKP,220,1,Sosnowiec Urząd Miasta - Sielec Wawel Kościół - Zagórze Rondo Jana Pawła II - Zagórze Gwiezdna - Zagórze Zajezdnia - Porąbka Osiedle Juliusz II - Ostrowy Górnicze Rondo - Maczki Kościuszki - Szczakowa Dworzec PKP,3,220,https://rj.metropoliaztm.pl/rozklady/3-220,000000,8080FF
SOSNOWIEC URZĄD MIASTA - WESOŁA KOPALNIA,160,1,Sosnowiec Urząd Miasta - Sielec Wawel Kościół - Sosnowiec Rondo Ludwik - Dębowa Góra Niwecka - Dańdówka Osiedle - Niwka Fabryka - Niwka Kościół - Mysłowice Kościół - Ćmok Obrzeżna Zachodnia - Morgi Szkoła - Morgi Kościół - Larysz Storczyków - Wesoła Mostek - Wesoła Rynek - Wesoła Kopalnia,3,160,https://rj.metropoliaztm.pl/rozklady/3-160,000000,80FFFF
SOSNOWIEC URZĄD MIASTA - WOJKOWICE PARK,100,1,Sosnowiec Urząd Miasta - Sosnowiec Dworzec PKP - Pogoń Kościół - Pogoń Grota-Roweckiego - Piaski Skrzyżowanie - Czeladź Muzeum - Czeladź Stare Miasto - Czeladź Wojkowicka Pętla - Wojkowice Łęg - Wojkowice Park,3,100,https://rj.metropoliaztm.pl/rozklady/3-100,000000,FF80FF
SOSNOWIEC URZĄD MIASTA - WOJKOWICE ŁĘG,88,1,Sosnowiec Urząd Miasta - Sosnowiec Dworzec PKP - Pogoń Kościół - Pogoń Grota-Roweckiego - Piaski Skrzyżowanie - Czeladź Policja - Grodziec Kościół - Grodziec Poczta - Wojkowice Łęg,3,88,https://rj.metropoliaztm.pl/rozklady/3-88,0000FF,FF80FF
SOŚNICA OSIEDLE ŻEROMSKIEGO - BRZEZINKA PRZEMYSKA,197,1,Sośnica Osiedle Żeromskiego - Sośnica Apteka - Gliwice Sportowa - Gliwice Piwna - Gliwice Centrum Przesiadkowe - Osiedle Kopernika Myśliwska - Osiedle Kopernika Oriona - Brzezinka Przemyska,3,197,https://rj.metropoliaztm.pl/rozklady/3-197,000000,80FFFF
SOŚNICA OSIEDLE ŻEROMSKIEGO - STARE ŁABĘDY EINSTEINA,259,1,Sośnica Osiedle Żeromskiego - Sośnica Apteka - Gliwice Zajezdnia - Gliwice Dąbrowskiego - Gliwice Centrum Przesiadkowe - Gliwice Plac Piastów - Gliwice Jasnogórska - Gliwice Cmentarz Centralny - Osiedle Waryńskiego Pętla - Gliwice Zakład Opla - Stare Łabędy SSE - Stare Łabędy Einsteina,3,259,https://rj.metropoliaztm.pl/rozklady/3-259,000000,80FFFF
SOŚNICOWICE CENTRUM PRZESIADKOWE - OSIEDLE WARYŃSKIEGO PĘTLA,924,1,Sośnicowice Centrum Przesiadkowe - Sośnicowice Gliwicka - Kozłów Pętla - Stare Łabędy SSE - Osiedle Waryńskiego Pętla,3,924,https://rj.metropoliaztm.pl/rozklady/3-924,000000,
STARA LIGOTA STROMA - STARA LIGOTA STROMA,Z-48,1,Stara Ligota Stroma - Stara Ligota Stroma,3,1085,https://rj.metropoliaztm.pl/rozklady/3-Z-48,000000,00FFFF
STARE TARNOWICE GCR - SZARLEJ KAUFLAND,780,1,Stare Tarnowice GCR - Stare Tarnowice Francuska - Strzybnica Chemet - Tarnowskie Góry Opolska - Tarnowskie Góry Powstańców Śląskich - Tarnowskie Góry Dworzec - Lasowice Osiedle - Świerklaniec Centrum - Świerklaniec Park - Kozłowa Góra - Kolonia Józefka - Osiedle Wieczorka Dworzec - Osiedle Wieczorka MOSiR - Piekary Bazylika - Szarlej Poczta - Szarlej Szpital - Szarlej Kaufland,3,780,https://rj.metropoliaztm.pl/rozklady/3-780,FF0000,FFFFFF
STROSZEK ZAJEZDNIA - KATOWICE PLAC WOLNOŚCI,T19,1,Stroszek Zajezdnia - Stroszek Kopalnia - Dąbrowa Miejska Centrum Handlowe - Bytom Olimpijska - Bytom Urząd Miasta - Bytom Plac Sikorskiego - Bytom Teatr Tańca-Rozbark - Bytom Arki Bożka - Łagiewniki Zajezdnia - Chorzów Rynek - Chorzów Stadion Śląski - Park Śląski Ogród Zoologiczny - Dąb Kościół - Katowice Rondo - Katowice Rynek - Katowice Dworzec PKP - Katowice Plac Wolności,0,1056,https://rj.metropoliaztm.pl/rozklady/0-T19,000000,FFFFFF
SZOPIENICE PĘTLA - BRYNÓW CENTRUM PRZESIADKOWE,T14,1,Szopienice Pętla - Szopienice Dwór - Burowiec - Zawodzie Zajezdnia - Zawodzie Centrum Przesiadkowe - Zawodzie Uniwersytet Ekonomiczny - Katowice Rynek /Teatr Śl./ - Katowice Plac Miarki - Katowice Kościuszki Szpital - Brynów Gawronów - Brynów Centrum Przesiadkowe,0,1051,https://rj.metropoliaztm.pl/rozklady/0-T14,000000,AAFFD5
SZOPIENICE PĘTLA - CHORZÓW STADION ŚLĄSKI PĘTLA ZACH.,T25,1,Szopienice Pętla - Szopienice Dwór - Burowiec - Zawodzie Zajezdnia - Zawodzie Centrum Przesiadkowe - Zawodzie Uniwersytet Ekonomiczny - Katowice Rynek /Teatr Śl./ - Katowice Dworzec PKP - Katowice Plac Wolności - Katowice Sobieskiego - Katowice Grundmanna Office Park - Dąb Kościół - Park Śląski Ogród Zoologiczny - Park Śląski Wejście Główne - Chorzów Stadion Śląski Pętla Zach.,0,1063,https://rj.metropoliaztm.pl/rozklady/0-T25,000000,0080FF
SZOPIENICE SZPITAL GERIATRYCZNY - MURCKI SZYB STANISŁAW,695,1,Szopienice Szpital Geriatryczny - Szopienice Kościół - Wilhelmina Skrzyżowanie - Giszowiec Osiedle - Murcki Szyb Stanisław,3,695,https://rj.metropoliaztm.pl/rozklady/3-695,000000,FFFFFF
SŁAWKÓW RYNEK - MIEDAWA TARTAK,959,1,Sławków Rynek - Miedawa Tartak,3,959,https://rj.metropoliaztm.pl/rozklady/3-959,000000,FFFFFF
TARNOWSKIE GÓRY DWORZEC - BIBIELA PĘTLA,145,1,Tarnowskie Góry Dworzec - Lasowice - Miasteczko Śląskie Rynek - Żyglin Kościół - Brynica - Bibiela Pętla,3,145,https://rj.metropoliaztm.pl/rozklady/3-145,00FF00,FFFFFF
TARNOWSKIE GÓRY DWORZEC - BONIOWICE SZKOŁA,191,1,Tarnowskie Góry Dworzec - Tarnowskie Góry Wyszyńskiego - Stare Tarnowice Osiedle Przyjaźń - Stare Tarnowice Szpital - Laryszów Skrzyżowanie - Laryszów I - Miedary Szkoła - Księży Las - Kamieniec - Boniowice Szkoła,3,191,https://rj.metropoliaztm.pl/rozklady/3-191,000000,00FFFF
TARNOWSKIE GÓRY DWORZEC - BYTOM DWORZEC,19,1,Tarnowskie Góry Dworzec - Osada Jana - Bobrowniki Śląskie - Stroszek Osiedle - Dąbrowa Miejska Centrum Handlowe - Bytom Dworzec,3,19,https://rj.metropoliaztm.pl/rozklady/3-19,A00000,00FFFF
TARNOWSKIE GÓRY DWORZEC - BYTOM DWORZEC,M102,1,Tarnowskie Góry Dworzec - Osada Jana - Bobrowniki Śląskie - Radzionków Plac Letochów - Rojca Rondo - Rojca Baza Paliw - Bytom Plac Sobieskiego - Bytom Dworzec,3,1015,https://rj.metropoliaztm.pl/rozklady/3-M102,000000,00FFFF
TARNOWSKIE GÓRY DWORZEC - GLIWICE CENTRUM PRZESIADKOWE,80,1,Tarnowskie Góry Dworzec - Tarnowskie Góry Bytomska - Tarnowskie Góry Wyszyńskiego - Stare Tarnowice Osiedle Przyjaźń - Stare Tarnowice Szpital - Laryszów Skrzyżowanie - Zbrosławice Kościół - Zbrosławice Szkoła - Kamieniec Apteka - Kamieniec - Boniowice Skrzyżowanie - Świętoszowice Skrzyżowanie - Świętoszowice Przedszkole - Szałsza - Żerniki Rogozińskiego - Gliwice Radiostacja - Gliwice Centrum Przesiadkowe,3,80,https://rj.metropoliaztm.pl/rozklady/3-80,000000,0000FF
TARNOWSKIE GÓRY DWORZEC - KATOWICE PIOTRA SKARGI,M3,1,Tarnowskie Góry Dworzec - Osada Jana - Stroszek Osiedle - Bytom Dworzec - Bytom Arki Bożka - Chorzów Nowa - Chorzów Estakada - Park Śląski Ogród Zoologiczny - Dąb Huta Baildon - Katowice Chorzowska - Katowice Piotra Skargi,3,1040,https://rj.metropoliaztm.pl/rozklady/3-M3,400040,FFFFFF
TARNOWSKIE GÓRY DWORZEC - KRUPSKI MŁYN SŁONECZNA,129,1,Tarnowskie Góry Dworzec - Tarnowskie Góry Powstańców Śląskich - Tarnowskie Góry Opolska - Strzybnica Chemet - Strzybnica Park Hutnika - Boruszowice Hanusek - Brynek Technikum - Tworóg Dworzec PKP - Potępa - Krupski Młyn Słoneczna,3,129,https://rj.metropoliaztm.pl/rozklady/3-129,000000,
TARNOWSKIE GÓRY DWORZEC - MIERZĘCICE PKP,179,1,Tarnowskie Góry Dworzec - Lasowice Osiedle - Świerklaniec Centrum - Świerklaniec Park - Bizja - Tąpkowice Szkoła - Ożarowice Kościuszki - Ożarowice Urząd Gminy - Ożarowice Niwy - Zendek Szkoła - Zadzień Pętla - Mierzęcice PKP,3,179,https://rj.metropoliaztm.pl/rozklady/3-179,000080,8080FF
TARNOWSKIE GÓRY DWORZEC - PNIOWIEC PĘTLA,670,1,Tarnowskie Góry Dworzec - Tarnowskie Góry Powstańców Śląskich - Tarnowskie Góry Opolska - Strzybnica Chemet - Strzybnica Park Hutnika - Strzybnica Szkoła - Pniowiec Pętla,3,670,https://rj.metropoliaztm.pl/rozklady/3-670,000000,
TARNOWSKIE GÓRY DWORZEC - PNIOWIEC PĘTLA,671,1,Tarnowskie Góry Dworzec - Sowice Czarna Huta - Strzybnica Szkoła - Pniowiec Pętla,3,671,https://rj.metropoliaztm.pl/rozklady/3-671,000000,
TARNOWSKIE GÓRY DWORZEC - PYSKOWICE PLAC WYSZYŃSKIEGO,M107,1,Tarnowskie Góry Dworzec - Tarnowskie Góry Wyszyńskiego - Stare Tarnowice Osiedle Przyjaźń - Stare Tarnowice Szpital - Laryszów Skrzyżowanie - Zbrosławice Kościół - Zbrosławice Szkoła - Kamieniec Apteka - Kamieniec - Boniowice Skrzyżowanie - Karchowice II - Zawada - Pyskowice Plac Wyszyńskiego,3,1020,https://rj.metropoliaztm.pl/rozklady/3-M107,000000,00FFFF
TARNOWSKIE GÓRY DWORZEC - ROKITNICA PĘTLA,158,1,Tarnowskie Góry Dworzec - Osada Jana - Bobrowniki Śląskie - Stolarzowice Poczta - Helenka Kościół - Rokitnica Pętla,3,158,https://rj.metropoliaztm.pl/rozklady/3-158,000000,00FFFF
TARNOWSKIE GÓRY DWORZEC - STARE TARNOWICE PĘTLA,64,1,Tarnowskie Góry Dworzec - Tarnowskie Góry Powstańców Śląskich - Stare Tarnowice Litewska - Stare Tarnowice Osiedle Przyjaźń - Stare Tarnowice Pętla,3,64,https://rj.metropoliaztm.pl/rozklady/3-64,A00000,FFFFFF
TARNOWSKIE GÓRY DWORZEC - STRZYBNICA KOŚCIELNA,142,1,Tarnowskie Góry Dworzec - Osada Jana - Tarnowskie Góry Park Wodny - Stare Tarnowice Litewska - Stare Tarnowice Osiedle Przyjaźń - Stare Tarnowice Francuska - Rybna Posesja 68 - Strzybnica Szkoła - Strzybnica Kościelna,3,142,https://rj.metropoliaztm.pl/rozklady/3-142,000000,00FFFF
TARNOWSKIE GÓRY DWORZEC - WIELOWIEŚ CENTRUM PRZESIADKOWE,180,1,Tarnowskie Góry Dworzec - Tarnowskie Góry Powstańców Śląskich - Tarnowskie Góry Opolska - Strzybnica Chemet - Rybna Posesja 68 - Rybna Pałac - Miedary Tarnogórska - Miedary Osiedle - Połomia Gospoda - Jasiona - Wojska Kościół - Wielowieś Szkoła - Wielowieś Centrum Przesiadkowe,3,180,https://rj.metropoliaztm.pl/rozklady/3-180,000000,
TARNOWSKIE GÓRY DWORZEC - WIESZOWA STACJA PALIW,134,1,Tarnowskie Góry Dworzec - Tarnowskie Góry Wyszyńskiego - Stare Tarnowice Osiedle Przyjaźń - Stare Tarnowice Szpital - Laryszów Skrzyżowanie - Ptakowice Szkoła - Zbrosławice Kościół - Wieszowa Glinice - Wieszowa Skrzyżowanie - Wieszowa Cmentarz - Wieszowa Stacja Paliw - Wieszowa Stacja Paliw,3,134,https://rj.metropoliaztm.pl/rozklady/3-134,000000,00FFFF
TARNOWSKIE GÓRY DWORZEC - ZABRZE GOETHEGO,83,1,Tarnowskie Góry Dworzec - Tarnowskie Góry Gliwicka - Repty Śląskie Skowronków - Stolarzowice Poczta - Helenka Kościół - Rokitnica Pętla - Rokitnica Andersa - Wieszowa Waldhof - Grzybowice Witosa - Mikulczyce Plac Kroczka - Zabrze Przystankowa - Zabrze Plac Teatralny - Zabrze Goethego,3,83,https://rj.metropoliaztm.pl/rozklady/3-83,FF8080,FFFFFF
TARNOWSKIE GÓRY DWORZEC - ŚWIERKLANIEC PARK,5,1,Tarnowskie Góry Dworzec - Tarnowskie Góry Stara - Nakło Śląskie - Świerklaniec Szkoła - Świerklaniec Park,3,5,https://rj.metropoliaztm.pl/rozklady/3-5,008000,00FFFF
TARNOWSKIE GÓRY DWORZEC - ŻYGLIN KOŚCIÓŁ,87,1,Tarnowskie Góry Dworzec - Lasowice - Miasteczko Śląskie Rynek - Żyglin Kościół,3,87,https://rj.metropoliaztm.pl/rozklady/3-87,008000,FFFFFF
TOSZEK - PYSKOWICE SZPITALNA,207,1,Toszek - Pisarzowice Grabów - Paczynka - Pyskowice Plac Wyszyńskiego - Pyskowice Szpitalna,3,207,https://rj.metropoliaztm.pl/rozklady/3-207,000000,C08080
