stop_name,stop_code,stop_id,stop_lat,stop_lon,stop_url
Przyszowice Brzeg nż,2405032-00101,4938,50.232803,18.7555,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-00101/
Przyszowice Brzeg nż,2405032-00102,4939,50.23308,18.7555,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-00102/
Przyszowice Droga do Brzegu nż,2405032-01301,631,50.24328,18.758558,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-01301/
Przyszowice Droga do Brzegu nż,2405032-01302,632,50.242985,18.758892,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-01302/
Przyszowice Dwór nż,2405032-01901,2438,50.256508,18.731485,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-01901/
Przyszowice Dwór nż,2405032-01902,2439,50.25593,18.732151,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-01902/
Przyszowice Graniczna nż,2405032-02001,7418,50.251873,18.722326,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02001/
Przyszowice Graniczna nż,2405032-02002,7419,50.25233,18.722208,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02002/
Przyszowice Graniczna nż,2405032-02003,5522,50.252563,18.723106,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02003/
Przyszowice Graniczna nż,2405032-02004,5521,50.252357,18.723352,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02004/
Przyszowice Grobla nż,2405032-00901,2440,50.254772,18.753374,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-00901/
Przyszowice Grobla nż,2405032-00902,2441,50.254543,18.752941,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-00902/
Przyszowice Kolejowa,2405032-02101,3972,50.248398,18.735594,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02101/
Przyszowice Kolejowa,2405032-02102,3973,50.24824,18.735617,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02102/
Przyszowice Korty nż,2405032-02201,3970,50.250847,18.72904,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02201/
Przyszowice Korty nż,2405032-02202,3971,50.25069,18.729115,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02202/
Przyszowice Kościół,2405032-02301,2442,50.24551,18.744135,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02301/
Przyszowice Kościół,2405032-02302,2443,50.244663,18.743797,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02302/
Przyszowice Kościół,2405032-02303,2444,50.245346,18.742687,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02303/
Przyszowice Park Przemysłowy nż,2405032-02801,5520,50.243057,18.721666,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02801/
Przyszowice Park Przemysłowy nż,2405032-02802,5519,50.240276,18.721945,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02802/
Przyszowice Polna nż,2405032-02401,4940,50.24062,18.746796,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02401/
Przyszowice Polna nż,2405032-02402,4941,50.24045,18.747074,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02402/
Przyszowice Przejazd Kolejowy nż,2405032-01001,721,50.236305,18.736328,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-01001/
Przyszowice Przejazd Kolejowy nż,2405032-01002,722,50.236393,18.736694,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-01002/
Przyszowice Skrzyżowanie,2405032-02501,2445,50.249367,18.743952,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02501/
Przyszowice Skrzyżowanie,2405032-02502,2446,50.24916,18.743963,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02502/
Przyszowice Skrzyżowanie,2405032-02503,2447,50.249043,18.747236,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02503/
Przyszowice Skrzyżowanie,2405032-02504,2448,50.248695,18.74658,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02504/
Przyszowice Szyb nż,2405032-02601,2984,50.259094,18.726925,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02601/
Przyszowice Szyb nż,2405032-02602,2985,50.25886,18.72701,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02602/
Przyszowice Wytwórnia nż,2405032-02701,4951,50.256645,18.723927,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02701/
Przyszowice Wytwórnia nż,2405032-02702,4952,50.255146,18.723007,https://rj.metropoliaztm.pl/rozklady/przystanek/2405032-02702/
Przyszówka Kaplica,2466011-12101,2449,50.338425,18.640087,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-12101/
Przyszówka Kaplica,2466011-12102,2450,50.33838,18.639683,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-12102/
Przyszówka Leśniczówka nż,2466011-12201,2451,50.34363,18.650896,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-12201/
Przyszówka Leśniczówka nż,2466011-12202,2452,50.34305,18.651094,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-12202/
Przyszówka Osiedle Literatów,2466011-12301,2434,50.334274,18.641953,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-12301/
Przyszówka Osiedle Literatów,2466011-12302,2435,50.333504,18.642023,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-12302/
Przyszówka Ossolińskich,2466011-23301,2455,50.33895,18.649141,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-23301/
Przyszówka Ossolińskich,2466011-23302,2456,50.338974,18.649721,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-23302/
Przyszówka Skrzyżowanie nż,2466011-12401,2453,50.337826,18.654163,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-12401/
Przyszówka Skrzyżowanie nż,2466011-12402,2454,50.33754,18.654158,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-12402/
Przyszówka Zygmuntowska nż,2466011-12501,2436,50.331116,18.6427,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-12501/
Przyszówka Zygmuntowska nż,2466011-12502,2437,50.331387,18.64244,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-12502/
Psary Cmentarz nż,2401062-03501,2457,50.373577,19.078016,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-03501/
Psary Cmentarz nż,2401062-03502,2458,50.373577,19.078402,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-03502/
Psary Graniczna nż,2401062-03601,2459,50.375793,19.081835,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-03601/
Psary Graniczna nż,2401062-03602,2460,50.375755,19.081497,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-03602/
Psary Invest Park Akacjowa,2401062-06101,7602,50.373756,19.132452,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-06101/
Psary Invest Park Podgórna,2401062-06001,7603,50.370453,19.137022,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-06001/
Psary Kościół,2401062-03701,2461,50.37732,19.096373,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-03701/
Psary Kościół,2401062-03702,2462,50.37721,19.096298,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-03702/
Psary Kościół,2401062-03703,10471,50.377327,19.097363,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-03703/
Psary OPS,2401062-04101,10583,50.380676,19.099855,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-04101/
Psary OPS,2401062-04102,10584,50.380802,19.10003,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-04102/
Psary OPS,2401062-04103,10585,50.380245,19.100473,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-04103/
Psary OPS,2401062-04104,10586,50.38043,19.10026,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-04104/
Psary Ośrodek Zdrowia nż,2401062-03801,2468,50.381924,19.13585,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-03801/
Psary Ośrodek Zdrowia nż,2401062-03802,2467,50.381855,19.13556,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-03802/
Psary Remiza,2401062-03901,2469,50.379787,19.10847,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-03901/
Psary Remiza,2401062-03902,2470,50.38007,19.1073,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-03902/
Psary Skrzyżowanie,2401062-04001,2471,50.381016,19.090656,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-04001/
Psary Skrzyżowanie,2401062-04002,2472,50.380703,19.090925,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-04002/
Psary Skrzyżowanie,2401062-04003,2473,50.380962,19.089872,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-04003/
Psary Skrzyżowanie,2401062-04004,2474,50.380604,19.089422,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-04004/
Psary Skrzyżowanie,2401062-04005,5689,50.381996,19.091204,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-04005/
Psary Skrzyżowanie,2401062-04006,5690,50.382076,19.091385,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-04006/
Psary Szkolna,2401062-04101,2475,50.380676,19.099855,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-04101/
Psary Szkolna,2401062-04102,2476,50.380802,19.10003,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-04102/
Psary Urząd Gminy,2401062-04201,2463,50.37858,19.133495,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-04201/
Psary Urząd Gminy,2401062-04202,2464,50.378536,19.133614,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-04202/
Psary Urząd Gminy,2401062-04203,2465,50.378223,19.13188,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-04203/
Psary Urząd Gminy,2401062-04204,2466,50.378056,19.131886,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-04204/
Psary Wiejska,2401062-04301,2477,50.37916,19.119,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-04301/
Psary Wiejska,2401062-04302,2478,50.379307,19.118979,https://rj.metropoliaztm.pl/rozklady/przystanek/2401062-04302/
Pszczelnik Park,2474011-02801,8833,50.311146,19.041592,https://rj.metropoliaztm.pl/rozklady/przystanek/2474011-02801/
Pszczelnik Park,2474011-02802,2480,50.310524,19.042456,https://rj.metropoliaztm.pl/rozklady/przystanek/2474011-02802/
Pszczelnik Park,2474011-02803,8928,50.3107,19.041704,https://rj.metropoliaztm.pl/rozklady/przystanek/2474011-02803/
Pszczelnik Stara Szosa nż,2474011-02901,2741,50.310654,19.03633,https://rj.metropoliaztm.pl/rozklady/przystanek/2474011-02901/
Pszczelnik Stara Szosa nż,2474011-02902,2742,50.310715,19.036179,https://rj.metropoliaztm.pl/rozklady/przystanek/2474011-02902/
Pszczelnik Szkoła,2474011-03001,2739,50.30939,19.032553,https://rj.metropoliaztm.pl/rozklady/przystanek/2474011-03001/
Pszczelnik Szkoła,2474011-03002,2740,50.309425,19.032272,https://rj.metropoliaztm.pl/rozklady/przystanek/2474011-03002/
Pszczyna Bieruńska I nż,2410054-00201,6818,49.990353,18.95625,https://rj.metropoliaztm.pl/rozklady/przystanek/2410054-00201/
Pszczyna Bieruńska I nż,2410054-00202,6825,49.990208,18.956099,https://rj.metropoliaztm.pl/rozklady/przystanek/2410054-00202/
Pszczyna Bieruńska II nż,2410054-00301,6826,49.99389,18.965254,https://rj.metropoliaztm.pl/rozklady/przystanek/2410054-00301/
Pszczyna Bieruńska II nż,2410054-00302,6827,49.993256,18.963963,https://rj.metropoliaztm.pl/rozklady/przystanek/2410054-00302/
Pszczyna Bieruńska Posesja,2410054-00701,6824,49.98645,18.948566,https://rj.metropoliaztm.pl/rozklady/przystanek/2410054-00701/
Pszczyna Bieruńska Posesja,2410054-00702,6817,49.986427,18.948685,https://rj.metropoliaztm.pl/rozklady/przystanek/2410054-00702/
Pszczyna Centrum Przesiadkowe,2410054-00134,10615,49.972794,18.952383,https://rj.metropoliaztm.pl/rozklady/przystanek/2410054-00134/
Pszczyna Park,2410054-00601,6816,49.97957,18.945562,https://rj.metropoliaztm.pl/rozklady/przystanek/2410054-00601/
Pszczyna Park,2410054-00602,6823,49.979847,18.945755,https://rj.metropoliaztm.pl/rozklady/przystanek/2410054-00602/
Ptakowice Gospodarstwo Rolne,2413092-07301,3720,50.41932,18.781336,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-07301/
Ptakowice Gospodarstwo Rolne,2413092-07302,3721,50.419437,18.781315,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-07302/
Ptakowice Szkoła,2413092-07201,2481,50.41674,18.784502,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-07201/
Ptakowice Szkoła,2413092-07202,2482,50.41659,18.78433,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-07202/
Ptakowice Wyzwolenia nż,2413092-07101,2483,50.415997,18.77682,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-07101/
Ptakowice Wyzwolenia nż,2413092-07102,2484,50.41588,18.776787,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-07102/
Puferki,2413041-01601,3729,50.466446,18.839476,https://rj.metropoliaztm.pl/rozklady/przystanek/2413041-01601/
Puferki,2413041-01602,3728,50.466312,18.839552,https://rj.metropoliaztm.pl/rozklady/przystanek/2413041-01602/
Pyrzowice Kolejowa,2413062-03801,5997,50.46754,19.070232,https://rj.metropoliaztm.pl/rozklady/przystanek/2413062-03801/
Pyrzowice Kolejowa,2413062-03802,5996,50.46752,19.070768,https://rj.metropoliaztm.pl/rozklady/przystanek/2413062-03802/
Pyrzowice Młyn,2413062-03901,7152,50.46855,19.065458,https://rj.metropoliaztm.pl/rozklady/przystanek/2413062-03901/
Pyrzowice Młyn,2413062-03902,7153,50.469063,19.0636,https://rj.metropoliaztm.pl/rozklady/przystanek/2413062-03902/
Pyrzowice Nowowiejska nż,2413062-04101,3842,50.45641,19.07081,https://rj.metropoliaztm.pl/rozklady/przystanek/2413062-04101/
Pyrzowice Nowowiejska nż,2413062-04102,3841,50.4566,19.070724,https://rj.metropoliaztm.pl/rozklady/przystanek/2413062-04102/
Pyrzowice Port Lotniczy (Katowice Airport),2413062-03601,3847,50.470173,19.073526,https://rj.metropoliaztm.pl/rozklady/przystanek/2413062-03601/
Pyrzowice Port Lotniczy (Katowice Airport),2413062-03603,10146,50.470604,19.07007,https://rj.metropoliaztm.pl/rozklady/przystanek/2413062-03603/
Pyrzowice Port Lotniczy (Katowice Airport),2413062-03603,7455,50.470604,19.07007,https://rj.metropoliaztm.pl/rozklady/przystanek/2413062-03603/
Pyrzowice Szkoła,2413062-04001,3843,50.461666,19.071259,https://rj.metropoliaztm.pl/rozklady/przystanek/2413062-04001/
Pyrzowice Szkoła,2413062-04002,3844,50.461666,19.071259,https://rj.metropoliaztm.pl/rozklady/przystanek/2413062-04002/
Pyrzowice Transportowa,2413062-03501,5535,50.46281,19.082956,https://rj.metropoliaztm.pl/rozklady/przystanek/2413062-03501/
Pyrzowice Transportowa,2413062-03502,7899,50.462894,19.082827,https://rj.metropoliaztm.pl/rozklady/przystanek/2413062-03502/
Pyrzowice Wolności,2413062-03701,3845,50.467846,19.071957,https://rj.metropoliaztm.pl/rozklady/przystanek/2413062-03701/
Pyrzowice Wolności,2413062-03702,3846,50.467815,19.071724,https://rj.metropoliaztm.pl/rozklady/przystanek/2413062-03702/
Pyskowice Centrala Nasienna nż,2405021-00901,4133,50.38421,18.634577,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-00901/
Pyskowice Centrala Nasienna nż,2405021-00902,4134,50.383636,18.634766,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-00902/
Pyskowice Cmentarz Komunalny,2405021-03301,5852,50.40557,18.616943,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-03301/
Pyskowice Cmentarz Komunalny,2405021-03302,5936,50.406334,18.61714,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-03302/
Pyskowice Cmentarz Komunalny,2405021-03303,8206,50.406,18.61607,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-03303/
Pyskowice Dworzec PKP,2405021-01101,4152,50.384785,18.618237,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-01101/
Pyskowice Dworzec PKP,2405021-01102,4151,50.385002,18.618795,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-01102/
Pyskowice Jaśkowicka Ogródki Działkowe nż,2405021-03701,7180,50.410603,18.6484,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-03701/
Pyskowice Jaśkowicka Ogródki Działkowe nż,2405021-03702,7181,50.410637,18.648031,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-03702/
Pyskowice Korty Tenisowe nż,2405021-00201,1247,50.3972,18.645317,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-00201/
Pyskowice Korty Tenisowe nż,2405021-00202,1248,50.3973,18.645329,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-00202/
Pyskowice Lokalna,2405021-03801,8204,50.409744,18.633366,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-03801/
Pyskowice Lokalna,2405021-03802,8205,50.4096,18.633827,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-03802/
Pyskowice Mickiewicza,2405021-03201,6994,50.396114,18.613136,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-03201/
Pyskowice Osiedle,2405021-00401,5538,50.40267,18.632538,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-00401/
Pyskowice Osiedle,2405021-00402,5537,50.402622,18.633493,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-00402/
Pyskowice Ośrodek Zdrowia,2405021-02001,6069,50.3898,18.618526,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-02001/
Pyskowice Ośrodek Zdrowia,2405021-02002,6070,50.38981,18.61873,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-02002/
Pyskowice Piaskownia,2405021-01201,4149,50.38585,18.612482,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-01201/
Pyskowice Piaskownia,2405021-01202,4150,50.385696,18.61273,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-01202/
Pyskowice Plac Wyszyńskiego,2405021-00301,8012,50.39849,18.62933,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-00301/
Pyskowice Plac Wyszyńskiego,2405021-00302,3340,50.398388,18.629416,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-00302/
Pyskowice Powstańców Śląskich,2405021-00701,4130,50.393177,18.630924,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-00701/
Pyskowice Powstańców Śląskich,2405021-00702,4131,50.39421,18.62998,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-00702/
Pyskowice Powstańców Śląskich,2405021-00703,4132,50.393642,18.629444,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-00703/
Pyskowice Rossmann,2405021-03601,7605,50.409832,18.622196,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-03601/
Pyskowice Rossmann,2405021-03602,8203,50.40968,18.622852,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-03602/
Pyskowice Schenker,2405021-03401,5934,50.413166,18.615677,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-03401/
Pyskowice Schenker,2405021-03402,5935,50.41475,18.615726,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-03402/
Pyskowice Specjalista nż,2405021-02401,5584,50.381104,18.632715,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-02401/
Pyskowice Specjalista nż,2405021-02402,5585,50.381214,18.63268,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-02402/
Pyskowice Szkoła,2405021-02101,6071,50.3918,18.625792,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-02101/
Pyskowice Szkoła,2405021-02102,6072,50.39185,18.625994,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-02102/
Pyskowice Szopena,2405021-00101,426,50.40127,18.62967,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-00101/
Pyskowice Szopena,2405021-00102,427,50.401073,18.629604,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-00102/
Pyskowice Szpitalna,2405021-00601,4128,50.404938,18.623484,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-00601/
Pyskowice Toszecka,2405021-02501,5937,50.40156,18.60807,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-02501/
Pyskowice Toszecka,2405021-02502,5938,50.401474,18.607805,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-02502/
Pyskowice Traugutta I,2405021-00801,4155,50.388966,18.629353,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-00801/
Pyskowice Traugutta I,2405021-00802,4156,50.38896,18.629498,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-00802/
Pyskowice Traugutta II,2405021-01001,4153,50.38341,18.629164,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-01001/
Pyskowice Traugutta II,2405021-01002,4154,50.38325,18.629282,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-01002/
Pyskowice Wojska Polskiego,2405021-00501,4129,50.402534,18.626854,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-00501/
Pyskowice Wojska Polskiego,2405021-00503,5539,50.402122,18.623795,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-00503/
Pyskowice Wyzwolenia nż,2405021-02201,3316,50.40158,18.63505,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-02201/
Pyskowice Wyzwolenia nż,2405021-02202,3315,50.401432,18.634964,https://rj.metropoliaztm.pl/rozklady/przystanek/2405021-02202/
Płużniczka Pętla,2405075-01001,9964,50.474213,18.484385,https://rj.metropoliaztm.pl/rozklady/przystanek/2405075-01001/
Płużniczka Skrzyżowanie z DK-94,2405075-01102,5911,50.465816,18.486412,https://rj.metropoliaztm.pl/rozklady/przystanek/2405075-01102/
Płużniczka Skrzyżowanie z DK-94,2405075-01103,5912,50.466526,18.485586,https://rj.metropoliaztm.pl/rozklady/przystanek/2405075-01103/
Płużniczka Wieś,2405075-04401,9979,50.471146,18.485865,https://rj.metropoliaztm.pl/rozklady/przystanek/2405075-04401/
Płużniczka Wieś,2405075-04402,9980,50.47117,18.48564,https://rj.metropoliaztm.pl/rozklady/przystanek/2405075-04402/
Rachowy Osiedle,2414031-01501,2489,50.120636,19.13327,https://rj.metropoliaztm.pl/rozklady/przystanek/2414031-01501/
Rachowy Ośrodek Zdrowia,2414031-01601,2487,50.120293,19.125614,https://rj.metropoliaztm.pl/rozklady/przystanek/2414031-01601/
Rachowy Ośrodek Zdrowia,2414031-01602,2488,50.120384,19.12555,https://rj.metropoliaztm.pl/rozklady/przystanek/2414031-01602/
Radonia,2405082-00801,5847,50.52803,18.573624,https://rj.metropoliaztm.pl/rozklady/przystanek/2405082-00801/
Radonia,2405082-00802,5979,50.528023,18.573366,https://rj.metropoliaztm.pl/rozklady/przystanek/2405082-00802/
Radonia Boisko,2405082-00901,5842,50.52604,18.569256,https://rj.metropoliaztm.pl/rozklady/przystanek/2405082-00901/
Radonia Boisko,2405082-00902,5980,50.526154,18.569117,https://rj.metropoliaztm.pl/rozklady/przystanek/2405082-00902/
Radonia Sklep,2405082-03501,5844,50.524994,18.578215,https://rj.metropoliaztm.pl/rozklady/przystanek/2405082-03501/
Radonia Skrzyżowanie z drogą 901 nż,2405082-00701,5843,50.5392,18.584223,https://rj.metropoliaztm.pl/rozklady/przystanek/2405082-00701/
Radonia Skrzyżowanie z drogą 901 nż,2405082-00702,5978,50.539093,18.583965,https://rj.metropoliaztm.pl/rozklady/przystanek/2405082-00702/
Raduń,2405082-00501,5820,50.539223,18.604982,https://rj.metropoliaztm.pl/rozklady/przystanek/2405082-00501/
Raduń,2405082-00502,5808,50.53907,18.60479,https://rj.metropoliaztm.pl/rozklady/przystanek/2405082-00502/
Raduń Droga do Borowian,2405082-00601,5821,50.542828,18.596443,https://rj.metropoliaztm.pl/rozklady/przystanek/2405082-00601/
Raduń Droga do Borowian,2405082-00602,5809,50.54272,18.596647,https://rj.metropoliaztm.pl/rozklady/przystanek/2405082-00602/
Radzionków Dworzec PKP,2413031-00201,2499,50.40912,18.914637,https://rj.metropoliaztm.pl/rozklady/przystanek/2413031-00201/
Radzionków Dworzec PKP,2413031-00202,2500,50.4091,18.913994,https://rj.metropoliaztm.pl/rozklady/przystanek/2413031-00202/
Radzionków Knosały,2413031-00301,2501,50.405407,18.901054,https://rj.metropoliaztm.pl/rozklady/przystanek/2413031-00301/
Radzionków Knosały,2413031-00302,2502,50.404167,18.902632,https://rj.metropoliaztm.pl/rozklady/przystanek/2413031-00302/
Radzionków Knosały Sady nż,2413031-01601,5592,50.41606,18.886904,https://rj.metropoliaztm.pl/rozklady/przystanek/2413031-01601/
Radzionków Knosały Sady nż,2413031-01602,5593,50.416527,18.886602,https://rj.metropoliaztm.pl/rozklady/przystanek/2413031-01602/
Radzionków Komisariat,2413031-01601,10119,50.39605,18.899437,https://rj.metropoliaztm.pl/rozklady/przystanek/2413031-01601/
Radzionków Komisariat,2413031-99931,10145,50.39605,18.899437,https://rj.metropoliaztm.pl/rozklady/przystanek/2413031-99931/
Radzionków Kościół,2413031-00401,2503,50.404095,18.907234,https://rj.metropoliaztm.pl/rozklady/przystanek/2413031-00401/
Radzionków Norwida,2413031-00501,2504,50.407867,18.908125,https://rj.metropoliaztm.pl/rozklady/przystanek/2413031-00501/
Radzionków Plac Letochów,2413031-00601,2505,50.39906,18.902782,https://rj.metropoliaztm.pl/rozklady/przystanek/2413031-00601/
Radzionków Plac Letochów,2413031-00602,5113,50.39945,18.901226,https://rj.metropoliaztm.pl/rozklady/przystanek/2413031-00602/
Radzionków Sadowa,2413031-02101,8185,50.405758,18.89254,https://rj.metropoliaztm.pl/rozklady/przystanek/2413031-02101/
Radzionków Sadowa,2413031-02102,8184,50.406456,18.894108,https://rj.metropoliaztm.pl/rozklady/przystanek/2413031-02102/
Radzionków Targowisko,2413031-00901,2506,50.396576,18.897621,https://rj.metropoliaztm.pl/rozklady/przystanek/2413031-00901/
Radzionków Unii Europejskiej,2413031-02201,8186,50.400745,18.89106,https://rj.metropoliaztm.pl/rozklady/przystanek/2413031-02201/
Radzionków Unii Europejskiej,2413031-02202,8187,50.400085,18.89162,https://rj.metropoliaztm.pl/rozklady/przystanek/2413031-02202/
Radzionków Św. Wojciecha nż,2413031-00801,2496,50.406933,18.910593,https://rj.metropoliaztm.pl/rozklady/przystanek/2413031-00801/
Ratanice,2465011-10201,4037,50.37949,19.193314,https://rj.metropoliaztm.pl/rozklady/przystanek/2465011-10201/
Ratanice Most,2465011-21301,5404,50.38009,19.188498,https://rj.metropoliaztm.pl/rozklady/przystanek/2465011-21301/
Ratanice Most,2465011-21302,5403,50.380024,19.188536,https://rj.metropoliaztm.pl/rozklady/przystanek/2465011-21302/
Reden,2465011-10301,2507,50.325333,19.204172,https://rj.metropoliaztm.pl/rozklady/przystanek/2465011-10301/
Reden,2465011-10301t,2508,50.325043,19.203072,https://rj.metropoliaztm.pl/rozklady/przystanek/2465011-10301t/
Reden,2465011-10302,2509,50.32562,19.20387,https://rj.metropoliaztm.pl/rozklady/przystanek/2465011-10302/
Reden,2465011-10302t,2510,50.325092,19.203054,https://rj.metropoliaztm.pl/rozklady/przystanek/2465011-10302t/
Reden Aleja Majakowskiego,2465011-10401,109,50.323868,19.210512,https://rj.metropoliaztm.pl/rozklady/przystanek/2465011-10401/
