stop_id,stop_code_add,community_ids,stop_vehicle_type_ids,stop_attribute_ids,stop_long_name,city,street,voice_message_code
3105,"2",12,3,2,"","Dąbrowa Górnicza","Ząbkowicka",0
4603,"1",5,3,2,"","Bytom","Chorzowska",0
8798,"1",48,3,2,"","Wyry","Pszczyńska",0
5188,"1",48,3,2_3,"","Wyry","Pszczyńska",0
2776,"4",5,3,2,"","Bytom","Suchogórska",0
6274,"1",46,3_3,2,"","Tychy","Generała Sikorskiego",0
1790,"1",17,3,2_3,"","Katowice","Bielska",0
6882,"2t",17,2,2_3,"","Katowice","Tadeusza Kościuszki",0
3029,"2",5,3,2_3,"","Bytom","Krzyżowa",0
1121,"1",38,3,2_3,"","Ruda Śląska","Piotra Skargi",0
7829,"2",32,3,1_3_5,"","Stanica","Gliwicka",0
6128,"2",46,3,2_3,"","Tychy","Obywatelska",0
2939,"1",14,3,2_3,"","Gliwice","Strzelnicza",0
8794,"01",17,3,2,"","Katowice","Radockiego",0
5508,"2",14,3,2,"","Gliwice","Robotnicza",0
672,"1",49,3,2,"","Zabrze","Mikulczycka",0
3618,"1",14,3,2_3,"","Gliwice","Juliusza Słowackiego",0
3898,"2",30,3,2_3,"","Ożarowice","Dworcowa",0
4982,"1",,,6,"","<Żadna>","",0
1379,"2",12,3,2,"","Dąbrowa Górnicza","Jasna",0
5047,"3t/wys",8,2,2,"","Chorzów","Armii Krajowej",0
3140,"1",12,3,2,"","Dąbrowa Górnicza","Idzikowskiego",0
9726,"31",51,3,2,"","Zbrosławice","Sienkiewicza",0
1756,"1",43,3,2_3,"","Sosnowiec","Orląt Lwowskich",0
5289,"1",38,3,2_3,"","Ruda Śląska","Radoszowska",0
892,"1",,,6,"","<Żadna>","",0
5557,"2",6,3,2_3,"","Będzin","Józefa Cieszkowskiego",0
6144,"02",46,3,2,"","Tychy","Mąkołowska",0
6657,"1",,,6,"","<Żadna>","",0
4157,"1",5,3,1_3,"","Bytom","Szymały",0
814,"1",12,3,2,"","Dąbrowa Górnicza","Parkowa",0
3673,"2",14,3,2_3,"","Gliwice","Opolska",0
5636,"2",17,3,2,"","Katowice","Beskidzka",0
2403,"2",43,3,2_3,"","Sosnowiec","Lenartowicza",0
317,"2",34,3,2,"","Brzękowice Górne","Brzękowice Górne",0
4475,"2t",17,2,2_3_4,"","Katowice","1 Maja",0
1226,"2",17,3,2,"","Katowice","Leśnego Potoku",0
8054,"4",17,3,2,"","Katowice","Krzyżowa",0
9819,"31",51,3,2_7,"","Zbrosławice","Sienkiewicza",0
4294,"1t",53,2,2_3,"","Świętochłowice","Łagiewnicka",0
6268,"2",46,3_3,2_3,"","Tychy","Generała Sikorskiego",0
585,"2",43,3,2_3,"","Sosnowiec","Wojska Polskiego",0
2169,"1",43,3,2_3,"","Sosnowiec","Gałczyńskiego",0
128,"1",8,3,2_3,"","Chorzów","Armii Krajowej",0
2662,"1",12,3,2_3,"","Dąbrowa Górnicza","Relaksowa",0
6022,"1",44,3,2,"","Smolnica","Wiejska",0
7966,"2",56,3,2,"","Tworóg","Powstańców Śląskich",0
1970,"1",28,3,2_3,"","Ornontowice","Orzeska",0
2570,"1",38,3,2,"","Ruda Śląska","Wiktora Bujoczka",0
6286,"2",46,3,2_3,"","Tychy","Edukacji",0
5279,"2",17,3,2_3,"","Katowice","Kijowska",0
8594,"2",60,3,2,"","Tarnowskie Góry","Opolska",0
4612,"1t",8,2,2_3,"","Chorzów","Katowicka",0
29,"1",14,3,2_3,"","Gliwice","Toszecka",0
3448,"1",21,3,2,"","Lędziny","Zakole",0
4034,"1",23,3,2,"","Mierzęcice","Dworska",0
8603,"1",60,3,2,"","Tarnowskie Góry","Andersa",0
722,"2",13,3,1_3,"","Przyszowice","Gierałtowicka",0
4734,"2t",49,2,2,"","Zabrze","Tarnopolska",0
5353,"1",30,3,2_3,"","Ożarowice","Główna",0
5734,"1",60,3,1,"","Tarnowskie Góry","Strzybnicka",0
3097,"2",12,3,2_3,"","Dąbrowa Górnicza","Łaskowa",0
4959,"1",12,3,2_3,"","Dąbrowa Górnicza","Zachodnia",0
1535,"1",42,3,2_3,"","Siewierz","DK86",0
1125,"1",38,3,1,"","Ruda Śląska","Halembska",0
745,"1",17,3,2,"","Katowice","Radosna",0
2964,"1t",17,2,2_3,"","Katowice","Obrońców Westerplatte",0
7116,"1",17,3,2,"","Katowice","Nałkowskiej",0
5643,"2",34,3,2,"","Gródków","Zwycięstwa",0
6682,"1",1,3,2,"","Bieruń","Lędzińska",0
5746,"1",59,3,2,"","Krupski Młyn","Tarnogórska",0
3166,"2",12,3,2,"","Dąbrowa Górnicza","Ujejska",0
1753,"2",43,3,2_3,"","Sosnowiec","Baczyńskiego",0
1393,"2",17,3,1,"","Katowice","Pszczyńska",0
1593,"3",17,3,2_3,"","Katowice","Poleska",0
5408,"3/Ligot",17,3,2_3_4,"","Katowice","Dworcowa",0
951,"2",,,6,"","<Żadna>","",0
6000,"1",,,6,"","<Żadna>","",0
2913,"1",31,3,2_3,"","Piekary Śląskie","Wyszyńskiego",0
9755,"1",18,3,2,"","Knurów","26 Stycznia",0
2961,"1",17,3,2_3,"","Katowice","Bednorza",0
3559,"15/wys",5,3,2_4,"","Bytom","Plac Wolskiego",0
4063,"1",6,3,2,"","Będzin","Julisza Słowackiego",0
7075,"1",49,3,2_3,"","Zabrze","Goduli",0
2472,"2",34,3,2,"","Psary","Zwycięstwa",0
4588,"1",5,3,1,"","Bytom","Łagiewnicka",0
1092,"2",49,3,2,"","Zabrze","Grunwaldzka",0
5628,"1",5,3,2,"","Bytom","Armii Krajowej",0
6554,"2",24,3,2,"","Mikołów","Sosnowa",0
5511,"4",14,3,2_3,"","Gliwice","Chorzowska",0
3251,"2",17,3,2_3,"","Katowice","Józefowska",0
5965,"2",58,3,2,"","Wielowieś","DW 901",0
903,"1",,,6,"","<Żadna>","",0
4610,"1t",8,2,2,"","Chorzów","Kruszcowa",0
4023,"1",23,3,2_3,"","Mierzęcice","Targowa",0
1917,"2",15,3,2_3,"","Imielin","Imielińska",0
5802,"1",58,3,2,"","Wielowieś","Kościelna",0
3449,"2",21,3,2,"","Lędziny","Zakole",0
2112,"2",17,3,2_3,"","Katowice","Witosa",0
2882,"2",60,3,1_3,"","Tarnowskie Góry","Zagórska",0
2853,"1",12,3,2,"","Dąbrowa Górnicza","Główna",0
4089,"2",37,3,1,"","Radzionków","Nałkowskiej",0
2056,"1",43,3,2_3,"","Sosnowiec","Naftowa",0
2705,"2",38,3,2,"","Ruda Śląska","Jana III Sobieskiego",0
5323,"3",8,3,2_3,"","Chorzów","Siemianowicka",0
998,"1",,,6,"","<Żadna>","",0
1886,"1",43,3,2_3,"","Sosnowiec","Mikołajczyka",0
8653,"1",5,3,2,"","Bytom","Witczaka",0
6773,"1",,,6,"","<Żadna>","",0
7181,"2",36,3,1,"","Pyskowice","Jaśkowicka",0
7884,"1",56,3,2,"","Tworóg","Wiejska",0
7339,"1",,,6,"","<Żadna>","",0
6415,"2",46,3,2,"","Tychy","Główna",0
8843,"2",12,3,2,"","Dąbrowa Górnicza","Zawidzkiej",0
6892,"3t/wys",5,2,2,"","Bytom","Władysława Łokietka",0
2836,"1",12,3,2_3,"","Dąbrowa Górnicza","Strzemieszycka",0
5012,"2",42,3,2,"","Wojkowice Kościelne","Piastowska",0
1478,"2",31,3,2_3,"","Piekary Śląskie","Tarnogórska",0
4791,"3",60,3,2,"","Tarnowskie Góry","Radzionkowska",0
527,"2",17,3,2_3,"","Katowice","Le Ronda",0
9740,"2",17,3,2,"","Katowice","Kopernika",0
2292,"1",14,3,2_3,"","Gliwice","Prymasa Stefana Wyszyńskiego ",0
5921,"1",57,3,2_3,"","Toszek","Wiejska",0
3457,"2",17,3,2_3,"","Katowice","Gen. Grota-Roweckiego",0
5436,"1",42,3,2,"","Wojkowice Kościelne","Przeczycka",0
6386,"1",46,3,2_3,"","Tychy","Oświęcimska",0
3867,"3",30,3,2,"","Ożarowice","Tarnogórska",0
2614,"1",5,3,2,"","Bytom","Sandomierska",0
3704,"1",18,3,2_3,"","Knurów","Dworcowa",0
3182,"1t",38,2,2_3,"","Ruda Śląska","Zabrzańska",0
3069,"1",6,3,2_3,"","Będzin","Pokoju",0
902,"2",,,6,"","<Żadna>","",0
3844,"2",30,3,2_3,"","Ożarowice","Wolności",0
1816,"1",38,3,2,"","Ruda Śląska","Chorzowska",0
3932,"2",18,3,2,"","Knurów","Zwycięstwa",0
1541,"1",12,3,1_3,"","Dąbrowa Górnicza","Kuźniczka Nowa",0
7937,"1",51,3,1,"","Zbrosławice","Pyskowicka",0
9132,"2t",38,2,2_4,"","Ruda Śląska","Niedurnego",0
2606,"2",60,3,2_3,"","Tarnowskie Góry","Powstańców Warszawskich",0
4163,"1",26,3,2,"","Mysłowice","Plebiscytowa",0
1385,"1",43,3,1_3,"","Sosnowiec","Kolonia Wągródka",0
5587,"1",14,3,1,"","Gliwice","Strzelców Bytomskich",0
1638,"2",38,3,2,"","Ruda Śląska","Magazynowa",0
6476,"1",54,3,2,"","Łaziska Górne","Kopalniana",0
936,"1",,,6,"","<Żadna>","",0
1895,"2",41,3,2_3,"","Siemianowice Śląskie","Michałkowicka",0
923,"2",,,6,"","<Żadna>","",0
4660,"1",5,3,2_3,"","Bytom","Grota-Roweckiego",0
60,"2",14,3,2_3,"","Gliwice","Tarnogórska",0
730,"2",13,3,2_3,"","Gierałtowice","Księdza Władysława Roboty",0
1488,"1",17,3,2_3,"","Katowice","Graniczna",0
4732,"2t",49,2,2_3,"","Zabrze","Przystankowa",0
359,"1",14,3,2,"","Gliwice","Błogosławionego Czesława ",0
913,"2",,,6,"","<Żadna>","",0
2989,"2",5,3,1,"","Bytom","Tulipanów",0
569,"1",43,3,2_3,"","Sosnowiec","Mikołajczyka",0
4901,"1",26,3,2_3,"","Mysłowice","Długa",0
393,"2",41,3,2_3,"","Siemianowice Śląskie","aleja Młodych",0
4918,"2",24,3,2_3,"","Mikołów","Gliwicka",0
6823,"2",35,3,2,"","Pszczyna","Dworcowa",0
2621,"1",15,3,2_3,"","Imielin","Satelicka",0
2217,"1",49,3,2_3,"","Zabrze","Sikorskiego",0
2724,"1",60,3,2_3,"","Tarnowskie Góry","Jana Pawła II",0
8592,"2t/tech",49,2,5,"Biskupice Bytomska [tech]","Zabrze","Bytomska",0
1026,"2",12,3,2_3,"","Dąbrowa Górnicza","Sosnowiecka",0
4844,"1",26,3,2,"","Mysłowice","Stadionowa",0
6897,"1t",17,,5,"","Katowice","Aleja Wojciecha Korfantego",0
865,"1",,,6,"","<Żadna>","",0
8693,"1",86,3,2_3,"","Żory","Mikołowska",0
3816,"1",5,3,2_3,"","Bytom","Grota-Roweckiego",0
8654,"2",49,3,2,"","Zabrze","Szczecińska",0
5089,"2",46,3,2,"","Tychy","Katowicka",0
7148,"1",51,3,1,"Szałsza Centrum Logistyczne nż","Zbrosławice","Gliwicka",0
2382,"1",2,3,1,"","Siemonia","Młyńska",0
1192,"2",17,3,2_3,"","Katowice","Chorzowska",0
3650,"1",12,3,2_3,"","Dąbrowa Górnicza","Wojska Polskiego",0
4722,"1t",49,2,2_3,"","Zabrze","3 Maja",0
553,"2",31,3,2_3,"","Piekary Śląskie","Przyjaźni",0
4725,"1t",49,2,2_3,"","Zabrze","Makoszowska",0
8713,"01",46,3,2,"","Tychy","Powstańców",0
5391,"1",23,3,2,"","Mierzęcice","Jana Pawła II",0
584,"1t",43,2,2,"","Sosnowiec","Wojska Polskiego",0
5631,"1",5,3,1,"","Bytom","Łagiewnicka",0
3439,"2",42,3,2,"","Siewierz","Krakowska",0
3709,"1",51,3,2,"","Zbrosławice","Gliwicka",0
2444,"3",13,3,2,"","Przyszowice","Powstańców Śląskich",0
1548,"1",21,3,2,"","Lędziny","Murckowska",0
6158,"01",46,3,2_3,"","Tychy","Dołowa",0
1250,"1",14,3,2_3,"","Gliwice","Toszecka",0
177,"2",38,3,2_3,"","Ruda Śląska","Główna",0
516,"2",14,3,2_3,"","Gliwice","Dąbrowskiego",0
10,"1",24,3,2_3,"","Mikołów","Gliwicka",0
2410,"2",60,3,2_3,"","Tarnowskie Góry","Powstańców Śląskich",0
2309,"1",49,3,2_3,"","Zabrze","Plac Teatralny",0
5528,"2",49,3,2,"","Zabrze","Mikulczycka",0
8452,"1t",17,2,5,"","Katowice","Chorzowska",0
3805,"1",22,3,2,"","Miasteczko Śląskie","Starowiejska",0
5484,"2",17,3,2,"","Katowice","Wilczewskiego",0
6637,"1",29,3,2,"","Orzesze","Wojska Polskiego",0
5907,"1",57,3,2,"","Toszek","Wiejska",0
778,"8/Kop",49,3,2_3,"","Zabrze","Goethego",0
3344,"2",12,3,2_3,"","Dąbrowa Górnicza","aleja Zwycięstwa",0
2349,"2",42,3,2_3,"","Podwarpie","Marcinków",0
810,"1",12,3,2_3_4,"","Dąbrowa Górnicza","Wybickiego",0
6683,"3",1,3,2_3,"","Bieruń","Ekonomiczna",0
10006,"2",6,3,2_3,"","Będzin","Krośnieńska",0
2425,"1",7,3,2_3,"","Chełm Śląski","Odrodzenia",0
6030,"1",44,3,1,"","Sośnicowice","Gliwicka",0
651,"2",10,3,2_3,"","Czeladź","Będzińska",0
717,"1",17,3,2_3,"","Katowice","Gawronów",0
5677,"2",43,3,2,"","Sosnowiec","Innowacyjna",0
2629,"1",43,3,2_3,"","Sosnowiec","Kombajnistów",0
2004,"2",43,3,2,"","Sosnowiec","Długa",0
2271,"1",17,3,2_3,"","Katowice","Armii Krajowej",0
3321,"2",14,3,2_3,"","Gliwice","Ignacego Daszyńskiego",0
198,"2t",49,2,2,"","Zabrze","Bytomska",0
2554,"1t",43,2,2_3,"","Sosnowiec","1 Maja",0
2923,"2",16,3,2_3,"","Jaworzno","Górnośląska",0
4871,"2",53,3,2_3,"","Świętochłowice","Powstańców Śląskich",0
8303,"32",26,3,2_7,"","Mysłowice","Bernarda Świerczyny",0
3897,"2",30,3,2_3,"","Ożarowice","Główna",0
5935,"2",36,3,2,"","Pyskowice","Poznańska",0
5440,"2",17,3,1,"","Katowice","Pod Młynem",0
1997,"1",43,,2,"","Sosnowiec","Długa",0
5765,"2",56,3,2,"","Tworóg","Zamkowa",0
2434,"1",14,3,2_3,"","Gliwice","Zygmuntowska",0
890,"1",,,6,"","<Żadna>","",0
511,"2",5,3,1,"","Bytom","Celna",0
6603,"1",29,3,2,"","Orzesze","Żorska",0
2288,"3/CP",14,3,2_3_4,"","Gliwice","Bohaterów Getta Warszawskiego",0
10021,"2",6,3,2_3,"","Będzin","Józefa Bema",0
7408,"2",43,3,2_3,"","Sosnowiec","3 Maja",0
6180,"2",46,3,2,"","Tychy","Kościuszki",0
3754,"1",11,3,2_3,"","Czerwionka-Leszczyny","Władysława Broniewskiego",0
1817,"2",38,3,2_3,"","Ruda Śląska","Chorzowska",0
6350,"2",46,3_3,2_3,"","Tychy","Serdeczna",0
5934,"1",36,3,2,"","Pyskowice","Poznańska",0
8056,"2",26,3,2,"","Mysłowice","Kryształowa",0
751,"1",12,3,2,"","Dąbrowa Górnicza","Zachodnia",0
7365,"2",41,3,2,"","Siemianowice Śląskie","Budowlana",0
1208,"1",49,3,2_3,"","Zabrze","Korczoka",0
1161,"1",49,3,2_3,"","Zabrze","Jordana",0
869,"1",,,6,"","<Żadna>","",0
3119,"1",14,3,1,"","Gliwice","Rybnicka",0
859,"1",,,6,"","<Żadna>","",0
2636,"2",43,3,2_3,"","Sosnowiec","Narutowicza",0
3714,"1",51,3,1,"","Zbrosławice","Księżoleśna",0
1517,"2",47,3,2_3,"","Wojkowice","Plaka",0
2555,"2",43,3,2_3,"","Sosnowiec","1 Maja",0
6084,"1",26,3,2,"","Mysłowice","Jerzego Chromika",0
973,"2",,,6,"","<Żadna>","",0
2194,"1",17,3,2,"","Katowice","Owsiana",0
8182,"1",14,3,2_3,"","Gliwice","Okrężna",0
2516,"1",60,3,2_3,"","Tarnowskie Góry","Gliwicka",0
1793,"2",17,3,2,"","Katowice","Kołodzieja",0
6135,"01",46,3,2_3,"","Tychy","Mąkołowska",0
1876,"2",43,3,2,"","Sosnowiec","Wojska Polskiego",0
3954,"2",11,3,2_3,"","Stanowice","Zwycięstwa",0
41,"2",52,3,2,"","Świerklaniec","Główna",0
855,"1",,,6,"","<Żadna>","",0
5098,"1",51,3,2,"","Zbrosławice","Wolności",0
2800,"2",34,3,2_3,"","Strzyżowice","Belna",0
4581,"1t",5,2,2_3,"","Bytom","Chrzanowskiego",0
5535,"1",30,3,2,"","Ożarowice","Transportowa",0
8708,"01",46,3,2,"","Tychy","Ziębia",0
5394,"1",41,3,1,"","Siemianowice Śląskie","Chemiczna",0
3716,"1",51,3,2,"","Zbrosławice","Wolności",0
7980,"1",,,6,"","<Żadna>","",0
854,"2",,,6,"","<Żadna>","",0
4242,"1",42,3,2_3,"","Siewierz","Przemysłowa",0
590,"2t",43,2,2_3,"","Sosnowiec","Andersa",0
4119,"2",23,3,2_3,"","Mierzęcice","Szcześniaka",0
4033,"2",23,3,2_3,"","Mierzęcice","Dworska",0
5615,"3",31,3,2,"","Piekary Śląskie","Bp. H. Bednorza",0
3505,"2",26,3,2,"","Mysłowice","Obrzeżna Zachodnia ",0
1172,"2",21,3,2_3,"","Lędziny","Hołdunowska",0
7927,"1",30,3,2,"","Ożarowice","Wyzwolenia",0
3936,"2",11,3,2_3_4,"","Czerwionka-Leszczyny","3 Maja",0
3238,"1",17,3,2_3,"","Katowice","Józefowska",0
9997,"1",6,3,2_3,"","Będzin","bp. Adama Śmigielskiego",0
3417,"3",43,3,2_3_4,"","Sosnowiec","Blachnickiego",0
4293,"1",53,3,2,"","Świętochłowice","Łagiewnicka",0
884,"2",,,6,"","<Żadna>","",0
1363,"1",38,3,2_3,"","Ruda Śląska","Radoszowska",0
1708,"1",5,3,2_3,"","Bytom","Frenzla",0
3298,"1t",38,2,2,"","Ruda Śląska","Odrodzenia",0
5620,"2",30,3,2,"","Ożarowice","Królewiec",0
6062,"2",28,3,2,"","Ornontowice","Zwycięstwa",0
2795,"1",49,3,2_3,"","Zabrze","Matejki",0
669,"1",21,3,2_3,"","Lędziny","Lędzińska",0
1635,"1",43,3,2,"","Sosnowiec","Spacerowa",0
39,"2",41,3,2_3,"","Siemianowice Śląskie","Śląska",0
3690,"2",17,3,2_3,"","Katowice","Obroki",0
3428,"2",43,3,2_3,"","Sosnowiec","Lenartowicza",0
5944,"2",58,3,2,"","Wielowieś","DW 901",0
1725,"2",49,3,2,"","Zabrze","11 Listopada",0
142,"1",8,3,2_3,"","Chorzów","Batorego",0
3326,"2",5,3,2_4,"","Bytom","Wrocławska",0
7155,"1",60,3,1,"","Tarnowskie Góry","Zagórska",0
4225,"2",42,3,2,"","Siewierz","ks. Ludwika Gietyngiera",0
3076,"2",6,3,1,"","Będzin","Odkrywkowa",0
2526,"1",2,3,2,"","Rogoźnik","Kościuszki",0
8576,"31",53,3,2_7,"","Świętochłowice","Bytomska",0
8409,"27/wys",14,3,2_3_4_8,"","<Żadna>","",0
3985,"2",26,3,2,"","Mysłowice","Mikołowska",0
2062,"1",43,3,2_3,"","Sosnowiec","Piłsudskiego",0
93,"1",17,3,2_3,"","Katowice","Ułańska",0
4656,"1t",53,2,2,"","Świętochłowice","Chorzowska",0
9026,"2",60,3,2,"","Tarnowskie Góry","Młodości",0
3498,"1",14,3,2,"","Gliwice","Zygmunta Starego",0
5708,"1",32,3,2_3,"","Kuźnia Nieborowska","Knurowska",0
5315,"1",31,3,2_3,"","Piekary Śląskie","droga wewnętrzna",0
5961,"2",58,3,2,"","Wielowieś","Główna",0
1454,"2",6,3,2_3,"","Będzin","Hugona Kołłątaja",0
1335,"1",49,3,2_3,"","Zabrze","Paderewskiego",0
3639,"2",10,3,2_3,"","Czeladź","Dehnelów",0
5592,"1",37,3,1,"","Radzionków","Knosały",0
1942,"1",8,3,2_3,"","Chorzów","Łagiewnicka",0
7972,"1",56,3,1,"","Tworóg","Powstańców Śląskich",0
6885,"1t",5,2,2,"","Bytom","Piekarska",0
5050,"1t",5,2,1,"","Bytom","Konstytucji",0
11,"2",24,3,2_3,"","Mikołów","Gliwicka",0
8956,"2",51,,1,"","Zbrosławice","Główna",0
1132,"2",38,3,2_3,"","Ruda Śląska","Kochłowicka",0
4936,"1",13,3,2,"","Chudów","Topolowa",0
8297,"4",18,3,1,"","Knurów","Jęczmnienna",0
3841,"2",30,3,1_3,"","Ożarowice","Wolności",0
614,"1",2,3,2,"","Bobrowniki","Dąbrowskiej",0
3480,"1t",53,2,2,"","Świętochłowice","Śląska",0
603,"2",49,3,2,"","Zabrze","Wolności",0
4604,"1t",5,2,2,"","Bytom","Chorzowska",0
5307,"1",6,3,2,"","Będzin","Hugona Kołłątaja",0
4079,"2",41,3,1,"","Siemianowice Śląskie","Mysłowicka",0
7088,"1",8,3,2,"","Chorzów","Nowa",0
10037,"1",6,3,2_3,"","Będzin","Józefa Cieszkowskiego",0
5883,"1",51,3,2,"","Zbrosławice","Wiejska",0
168,"1",38,3,2,"","Ruda Śląska","Księdza Józefa Niedzieli",0
1763,"1",26,3,2_3,"","Mysłowice","Henryka Sienkiewicza",0
2122,"2",49,3,2_3,"","Zabrze","Roosevelta",0
2433,"2",41,3,2,"","Siemianowice Śląskie","Wiejska",0
1658,"2",42,3,1,"","Podwarpie","Marcinków",0
9972,"31",14,3,2_7,"","Gliwice","Przyszowska",0
894,"1",,,6,"","<Żadna>","",0
1040,"3",6,3,2_3,"","Będzin","Wojska Polskiego",0
1070,"2",34,3,1,"","Gródków","Górna",0
6037,"2",44,3,2,"","Łany Wielkie","Łabędzka",0
6202,"1",46,3,2,"","Tychy","Stoczniowców 70",0
6606,"2",29,3,2,"","Orzesze","Katowicka",0
3383,"2",12,3,2_3,"","Dąbrowa Górnicza","Armii Krajowej",0
5225,"1",17,3,2_3,"","Katowice","Baildona",0
3802,"1",52,3,1,"","<Żadna>","",0
4885,"1",17,3,2,"","Katowice","Ligocka",0
8947,"1",5,3,2,"","Bytom","Musialika",0
4916,"1",,,6,"","<Żadna>","",0
3128,"1t",5,2,2,"","Bytom","Wrocławska",0
5417,"3/Bat",8,,2_3,"","Chorzów","Rynek",0
2057,"1",14,3,2_3,"","Gliwice","Ignacego Paderewskiego ",0
1457,"2",26,3,2_3,"","Mysłowice","Jurija Gagarina",0
8756,"2/Ożar",52,3,2_3_4,"","Świerklaniec","Parkowa",0
1963,"2",60,3,2,"","Tarnowskie Góry","Wiejska",0
3191,"2",14,3,1_3,"","Gliwice","Pionierów",0
4769,"1",24,3,2_3,"","Mikołów","Krakowska",0
3688,"1",17,3,2_3,"","Katowice","Jagiellońska",0
1194,"1t",12,2,2_3,"","Dąbrowa Górnicza","Sobieskiego",0
5418,"2t/Kat",8,2,2_3,"","Chorzów","Rynek",0
5277,"1",49,3,2_3,"","Zabrze","Wolności",0
5330,"2",38,3,1,"","Ruda Śląska","Kłodnicka",0
2098,"1",41,3,2_3,"","Siemianowice Śląskie","Grabowa",0
3557,"13/Roki",5,3,2_3_4_8,"","Bytom","Plac Wolskiego",0
4793,"2",14,3,1_3,"","Gliwice","Strzelców Bytomskich",0
10027,"1",6,3,1,"","Będzin","Stanisława Kempy",0
3313,"1",12,3,2_3,"","Dąbrowa Górnicza","Wojska Polskiego",0
2829,"1",12,3,2_3,"","Dąbrowa Górnicza","Strzemieszycka",0
5831,"1",57,3,2,"","Toszek","Dworcowa",0
1426,"1",13,3,2,"","Gierałtowice","Wojciecha Korfantego",0
2668,"2",49,3,2_3,"","Zabrze","Wolności",0
3203,"1",14,3,2_3,"","Gliwice","Warszawska",0
1885,"2t",43,2,2,"","Sosnowiec","Wojska Polskiego",0
2131,"2",14,3,2_3,"","Gliwice","Żwirki i Wigury",0
5469,"1",6,3,1,"","Będzin","Jesionowa",0
451,"1",55,3,2,"","Łazy","Adama Mickiewicza",0
3324,"1",5,3,2_3_4,"","Bytom","Wrocławska",0
4479,"2t",17,2,2_3,"","Katowice","1 Maja",0
2479,"2",41,3,2_3,"","Siemianowice Śląskie","Powstańców",0
5187,"2",48,3,2_3,"","Wyry","Pszczyńska",0
5857,"1",57,3,2,"","Toszek","Szkolna",0
3784,"2",60,3,2,"","Tarnowskie Góry","Grzybowa",0
9036,"2",17,3,2,"","Katowice","Kaskady",0
1494,"4",6,3,2,"","Będzin","Małobądzka",0
271,"2",14,3,1_3,"","Gliwice","Bojkowska",0
4569,"1t",53,2,2_3,"","Świętochłowice","Katowicka",0
3708,"2",51,3,1,"","Zbrosławice","Mickiewicza",0
3153,"3",2,3,2,"","Twardowice","Wolności",0
4523,"1t",17,2,2,"","Katowice","Gliwicka",0
6690,"3",1,3,2_3,"","Bieruń","Chemików",0
1794,"1",17,3,1,"","Katowice","Bielska",0
3865,"1",30,3,2_3,"","Ożarowice","Dworcowa",0
8928,"3/tech",41,3,5,"","Siemianowice Śląskie","park Pszczelnik ",0
3572,"1",60,3,2_3,"","Tarnowskie Góry","Wyszyńskiego",0
3043,"2t",5,2,2,"","Bytom","Świętochłowicka",0
6227,"1",46,3,2_3,"","Tychy","Nowa",0
3090,"1",12,3,2,"","Dąbrowa Górnicza","Łazy Błędowskie",0
8408,"18/SOP",14,3,2_3_4_8,"","Gliwice","Składowa",0
5184,"2",48,3,2_3,"","Wyry","Główna",0
2968,"4",17,3,2,"","Katowice","Hallera",0
5332,"5",26,3,2,"","Mysłowice","Partyzantów",0
976,"1",,,6,"","<Żadna>","",0
3623,"1",45,3,2,"","Sławków","Kolejowa",0
3896,"1",30,3,2,"","Ożarowice","Główna",0
6813,"17",83,3,1_3,"","Bojszowy","Ruchu Oporu",0
842,"1",,,6,"","<Żadna>","",0
8711,"2",46,3,2,"","Tychy","Katowicka",0
5114,"1",45,3,1,"","Sławków","Groniec",0
4554,"1",17,3,2_3,"","Katowice","Brynowska",0
297,"1",17,3,2,"","Katowice","Rzepakowa",0
847,"2",,,6,"","<Żadna>","",0
6096,"1",12,3,2_3,"","Dąbrowa Górnicza","Inwestycyjna",0
5671,"2/wys",7,3,2,"","Chełm Śląski","Górnośląska",0
2069,"2",31,3,2_3,"","Piekary Śląskie","Skłodowskiej",0
3264,"2",51,3,1,"","Zbrosławice","Tarnogórska",0
1655,"1",34,3,2_3,"","Malinowice","Wiejska",0
4124,"1",23,3,2,"","Mierzęcice","Źródlana",0
3966,"1",49,,2_3,"","Zabrze","Szkubacza",0
3322,"1",14,3,2,"","Gliwice","Ignacego Daszyńskiego",0
4841,"2",28,3,2_3,"","Ornontowice","Zamkowa",0
701,"2t",8,2,2_3,"","Chorzów","3 Maja",0
6212,"2",46,3_3,2_3,"","Tychy","Stoczniowców 70",0
3701,"2",18,3,2_3,"","Knurów","Kosmonautów",0
3019,"1",14,3,2,"","Gliwice","Strzelców Bytomskich",0
5042,"1t",17,2,2,"","Katowice","Aleja Wojciecha Korfantego",0
502,"2",34,3,2,"","Dąbie","Dolna",0
4997,"1",21,3,2_3,"","Lędziny","Pokoju",0
3362,"2",12,3,2_3,"","Dąbrowa Górnicza","aleja Zwycięstwa",0
9817,"32",51,3,2_7,"","Zbrosławice","Sienkiewicza",0
3730,"2",60,3,2_3,"","Tarnowskie Góry","Grzybowa",0
7865,"1",46,3,2_3,"","<Żadna>","",0
4110,"2",23,3,2,"","Mierzęcice","21 Stycznia",0
4142,"2",36,3,1,"","Pyskowice","Polna",0
2269,"2",17,3,2_3_4,"","Katowice","Gen. Waltera Jankego",0
2889,"2",26,3,2_3,"","Mysłowice","Oświęcimska",0
8318,"1",17,3,2_3,"","Katowice","Gospodarcza",0
6026,"2",44,3,1,"","Sośnicowice","Smolnicka",0
9742,"2",17,3,2,"","Katowice","Tadeusza Kościuszki",0
